segment_id,road,road_canonical,highway,km,mid_lon,mid_lat,czones,crashes_total,crashes_fatal,wl_points,wl_events,cv_images,cv_detections,cv_damage_per_frame,n_sources
delhi-gurugram-expressway_28616600_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,1.344,77.133835,28.560935,,,,,,8,0,0.0,1
delhi-gurugram-expressway_28616600_1,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.581,77.131252,28.55255,,,,,,8,1,0.125,1
delhi-gurugram-expressway_28616601_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,1.016,77.13186,28.554416,,,,,,8,0,0.0,1
delhi-gurugram-expressway_28616601_1,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.52,77.133884,28.564967,1,10,2,,,8,1,0.125,2
delhi-gurugram-expressway_28616604_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.914,77.104744,28.5311,,,,,,8,2,0.25,1
delhi-gurugram-expressway_28616605_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.623,77.104677,28.531271,,,,,,8,2,0.25,1
delhi-gurugram-expressway_28616606_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.321,77.094937,28.516553,,,,,,0,,,0
nh48_28746242_0,NH48,NH48,trunk,0.369,77.148126,28.58698,,,,,,2,1,0.5,1
mahatma-gandhi-marg_28746244_0,Mahatma Gandhi Marg,Ring Road,primary,1.035,77.182336,28.57093,,,,,,0,,,0
mahatma-gandhi-marg_28746244_1,Mahatma Gandhi Marg,Ring Road,primary,0.078,77.186097,28.569996,,,,,,8,0,0.0,1
mahatma-gandhi-marg_28746245_0,Mahatma Gandhi Marg,Ring Road,primary,0.449,77.20608,28.569594,,,,,,0,,,0
mahatma-gandhi-marg_28773614_0,Mahatma Gandhi Marg,Ring Road,primary,1.017,77.171836,28.585627,,,,,,0,,,0
mahatma-gandhi-marg_28773614_1,Mahatma Gandhi Marg,Ring Road,primary,0.206,77.169404,28.589331,,,,,,0,,,0
cariappa-marg_28773628_0,Cariappa Marg,Cariappa Marg,primary,0.449,77.122348,28.607068,,,,,,0,,,0
aurobindo-marg_29534879_0,Aurobindo Marg,Aurobindo Marg,trunk,1.083,77.206656,28.557892,,,,,,0,,,0
aurobindo-marg_29534879_1,Aurobindo Marg,Aurobindo Marg,trunk,0.283,77.207335,28.565015,,,,,,0,,,0
delhi-gurugram-expressway_31097489_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.337,77.143569,28.575776,,,,,,8,0,0.0,1
delhi-gurugram-expressway_31097490_0,Delhi-Gurugram Expressway,Delhi-Gurugram Expressway,motorway,0.961,77.144862,28.579764,,,,,,8,1,0.125,1
unnamed_31097494_0,unnamed,unnamed,primary,0.425,77.127168,28.567657,,,,,,0,,,0
ulan-batar-road_31097497_0,Ulan Batar Road,Ulan Batar Road,primary,0.693,77.129384,28.56775,,,,,,8,0,0.0,1
dwarka-expressway_31806390_0,Dwarka Expressway,Dwarka Expressway,trunk,1.041,77.047237,28.550558,,,,,,8,2,0.25,1
dwarka-expressway_31806390_1,Dwarka Expressway,Dwarka Expressway,trunk,0.575,77.040391,28.542692,,,,,,0,,,0
nh48_34404760_0,NH48,NH48,trunk,1.057,77.156215,28.58998,,,,,,0,,,0
nh48_34404760_1,NH48,NH48,trunk,0.293,77.148739,28.586917,,,,,,2,0,0.0,1
nh248bb_35307401_0,NH248BB,NH248BB,trunk,1.138,77.089144,28.538433,,,,,,0,,,0
nh248bb_35307401_1,NH248BB,NH248BB,trunk,1.015,77.076432,28.541698,,,,,,0,,,0
nh248bb_35307401_2,NH248BB,NH248BB,trunk,0.961,77.067635,28.543606,,,,,,1,0,0.0,1
nh248bb_35307537_0,NH248BB,NH248BB,trunk,0.071,77.057205,28.547497,,,,,,8,0,0.0,1
najafgarh-daurala-road_35310545_0,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.242,76.922302,28.53703,,,,,,0,,,0
najafgarh-daurala-road_35310545_1,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.114,76.930999,28.549304,,,,,,0,,,0
najafgarh-daurala-road_35310545_2,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.207,76.937146,28.55697,,,,,,0,,,0
najafgarh-daurala-road_35310545_3,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.131,76.943242,28.563301,,,,,,0,,,0
najafgarh-daurala-road_35310545_4,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.064,76.951986,28.573552,,,,,,0,,,0
najafgarh-daurala-road_35310545_5,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.226,76.956425,28.579444,,,,,,0,,,0
najafgarh-daurala-road_35310545_6,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.097,76.95927,28.588224,,,,,,0,,,0
najafgarh-daurala-road_35310545_7,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.072,76.966763,28.598704,,,,,,0,,,0
najafgarh-daurala-road_35310545_8,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,1.08,76.972761,28.606658,,,,,,0,,,0
najafgarh-daurala-road_35310545_9,Najafgarh Daurala Road,Najafgarh Daurala Road,primary,0.033,76.975088,28.611218,,,,,,0,,,0
unnamed_35310546_0,unnamed,unnamed,primary,0.053,76.905985,28.529972,,,,,,0,,,0
unnamed_35310547_0,unnamed,unnamed,primary,0.028,76.905604,28.529399,,,,,,0,,,0
unnamed_35310548_0,unnamed,unnamed,primary,0.075,76.905566,28.529343,,,,,,0,,,0
unnamed_35310940_0,unnamed,unnamed,primary,0.285,76.981325,28.614495,,,,,,0,,,0
nangloi-road_35310941_0,Nangloi Road,Nangloi Road,primary,0.06,76.983879,28.617061,,,,,,0,,,0
najafgarh-nangloi-road_35310943_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,1.005,76.994337,28.626832,,,,,,0,,,0
najafgarh-nangloi-road_35310943_1,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.93,76.986773,28.620255,,,,,,0,,,0
najafgarh-nangloi-road_35311044_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,1.035,77.012998,28.641463,,,,1,1,0,,,1
najafgarh-nangloi-road_35311044_1,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,1.026,77.021659,28.646368,,,,,,0,,,0
najafgarh-nangloi-road_35311044_2,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.493,77.027569,28.649738,,,,,,0,,,0
najafgarh-nangloi-road_35311045_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.052,76.999853,28.631061,,,,,,0,,,0
najafgarh-nangloi-road_35311164_0,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,1.012,77.053896,28.665648,,,,,,0,,,0
najafgarh-nangloi-road_35311164_1,Najafgarh Nangloi Road,Najafgarh Nangloi Road,primary,0.187,77.050231,28.662522,,,,,,0,,,0
nangloi-road_35311167_0,Nangloi road,Nangloi road,primary,0.016,77.049403,28.662032,,,,,,0,,,0
rd-no-224_35823388_0,Rd. No. 224,Rd. No. 224,primary,0.015,77.071756,28.594942,,,,,,8,1,0.125,1
dabri-dwarka-road_35823389_0,Dabri Dwarka Road,Dabri Dwarka Road,primary,1.028,77.072461,28.605206,,,,,,8,0,0.0,1
dabri-dwarka-road_35823389_1,Dabri Dwarka Road,Dabri Dwarka Road,primary,0.719,77.083122,28.610754,,,,,,0,,,0
bikaji-cama-place-flyover_36326998_0,Bikaji Cama Place Flyover,Bikaji Cama Place Flyover,primary,0.515,77.191133,28.569444,,,,,,8,0,0.0,1
mahatma-gandhi-marg_36326999_0,Mahatma Gandhi Marg,Ring Road,primary,0.329,77.193963,28.569431,,,,,,8,1,0.125,1
nelson-mandela-marg_37751252_0,Nelson Mandela Marg,Nelson Mandela Marg,primary,1.071,77.153786,28.536746,,,,,,0,,,0
nelson-mandela-marg_37751252_1,Nelson Mandela Marg,Nelson Mandela Marg,primary,0.75,77.159228,28.544802,,,,,,0,,,0
mahatma-gandhi-marg_37751254_0,Mahatma Gandhi Marg,Ring Road,primary,0.079,77.258174,28.57223,,,,,,8,1,0.125,1
mahatma-gandhi-marg_37751255_0,Mahatma Gandhi Marg,Ring Road,primary,0.164,77.257652,28.572261,,,,,,8,0,0.0,1
mahatma-gandhi-marg_38699434_0,Mahatma Gandhi Marg,Ring Road,trunk,0.695,77.23436,28.666822,,,,,,8,0,0.0,1
mathura-road_39013511_0,Mathura Road,Mathura Road,primary,0.762,77.24648,28.589265,,,,,,8,0,0.0,1
ashram-railway-flyover_39013518_0,Ashram Railway Flyover,Ashram Railway Flyover,primary,0.248,77.254994,28.570397,,,,,,8,2,0.25,1
ashram-railway-flyover_39013520_0,Ashram Railway Flyover,Ashram Railway Flyover,primary,0.15,77.256064,28.570819,,,,,,8,0,0.0,1
ashram-railway-flyover_39013521_0,Ashram Railway Flyover,Ashram Railway Flyover,primary,0.076,77.254106,28.569006,,,,,,8,0,0.0,1
ashram-flyover_39013522_0,Ashram Flyover,Ashram Flyover,motorway,0.747,77.264743,28.576794,,,,,,0,,,0
mahatma-gandhi-marg_39013523_0,Mahatma Gandhi Marg,Ring Road,primary,0.592,77.263763,28.576174,,,,,,2,0,0.0,1
ashram-flyover_39013524_0,Ashram Flyover,Ashram Flyover,motorway,0.423,77.25825,28.572426,,,,,,8,0,0.0,1
mahatma-gandhi-marg_39013525_0,Mahatma Gandhi Marg,Ring Road,primary,0.04,77.256783,28.571294,,,,,,8,0,0.0,1
delhi-dehradun-expressway_40102594_0,Delhi-Dehradun Expressway,Delhi-Dehradun Expressway,motorway,0.652,77.269251,28.640686,,,,,,0,,,0
mahipalpur-flyover_40138011_0,Mahipalpur Flyover,Mahipalpur Flyover,motorway,1.083,77.119574,28.544439,,,,,,8,0,0.0,1
mahipalpur-flyover_40138011_1,Mahipalpur Flyover,Mahipalpur Flyover,motorway,0.528,77.12544,28.548028,,,,,,8,2,0.25,1
acharya-shri-tulsi-marg_42944885_0,Acharya Shri Tulsi Marg,Acharya Shri Tulsi Marg,trunk,1.067,77.168656,28.502296,,,,,,0,,,0
acharya-shri-tulsi-marg_42944885_1,Acharya Shri Tulsi Marg,Acharya Shri Tulsi Marg,trunk,0.686,77.159495,28.498286,,,,1,1,0,,,1
mahatma-gandhi-marg_43359324_0,Mahatma Gandhi Marg,Ring Road,primary,0.132,77.21069,28.569311,,,,,,0,,,0
raj-nagar-flyover_44315437_0,Raj Nagar Flyover,Raj Nagar Flyover,primary,0.458,77.200138,28.569785,,,,,,0,,,0
raj-nagar-flyover_44315438_0,Raj Nagar Flyover,Raj Nagar Flyover,primary,0.474,77.200241,28.569868,,,,,,0,,,0
aiims-flyover_44315450_0,AIIMS Flyover,AIIMS Flyover,primary,0.207,77.208207,28.569244,,,,,,0,,,0
mahatma-gandhi-marg_44315451_0,Mahatma Gandhi Marg,Ring Road,primary,0.365,77.20399,28.569533,,,,,,0,,,0
aiims-flyover_44315456_0,AIIMS Flyover,AIIMS Flyover,primary,0.135,77.209156,28.570688,,,,,,0,,,0
moolchand-underpass_44316338_0,Moolchand Underpass,Moolchand Underpass,primary,0.078,77.234486,28.565438,,,,2,2,8,1,0.125,2
moolchand-underpass_44316339_0,Moolchand Underpass,Moolchand Underpass,primary,0.078,77.233681,28.565436,,,,,,8,0,0.0,1
south-extension-flyover_44316345_0,South Extension Flyover,South Extension Flyover,primary,0.529,77.224184,28.568354,,,,,,0,,,0
mahatma-gandhi-marg_44316346_0,Mahatma Gandhi Marg,Ring Road,primary,0.291,77.230513,28.565909,,,,,,8,0,0.0,1
ashram-railway-flyover_44317039_0,Ashram Railway Flyover,Ashram Railway Flyover,primary,0.126,77.254316,28.569702,,,,,,8,1,0.125,1
moti-bagh-flyover_44317158_0,Moti Bagh Flyover,Moti Bagh Flyover,primary,0.526,77.174972,28.58032,,,,,,0,,,0
moti-bagh-flyover_44317159_0,Moti Bagh Flyover,Moti Bagh Flyover,primary,0.519,77.176303,28.57825,,,,,,0,,,0
mehrauli-badarpur-road_45734464_0,Mehrauli Badarpur Road,Mehrauli Badarpur Road,primary,1.022,77.243946,28.51216,,,,1,1,0,,,1
mehrauli-badarpur-road_45734464_1,Mehrauli Badarpur Road,Mehrauli Badarpur Road,primary,0.271,77.237861,28.513013,,,,,,0,,,0
mehrauli-badarpur-road_45734465_0,Mehrauli Badarpur Road,Mehrauli Badarpur Road,primary,1.061,77.242863,28.512311,,,,,,0,,,0
mehrauli-badarpur-road_45734465_1,Mehrauli Badarpur Road,Mehrauli Badarpur Road,primary,0.093,77.24818,28.512085,,,,,,8,0,0.0,1
rd-no-224_47290483_0,Rd. No. 224,Rd. No. 224,primary,0.956,77.071962,28.598664,,,,,,8,0,0.0,1
dwarka-palam-road_47290485_0,Dwarka-Palam Road,Dwarka-Palam Road,primary,0.497,77.126,28.568485,,,,,,0,,,0
dwarka-flyover_47290486_0,Dwarka Flyover,Dwarka Flyover,primary,0.523,77.082459,28.591947,,,,,,8,2,0.25,1
dwarka-flyover_47290489_0,Dwarka Flyover,Dwarka Flyover,primary,1.023,77.089124,28.585372,,,,1,5,1,0,0.0,2
dwarka-flyover_47290489_1,Dwarka Flyover,Dwarka Flyover,primary,0.378,77.082782,28.589717,,,,,,8,0,0.0,1
dwarka-palam-road_47290491_0,Dwarka-Palam Road,Dwarka-Palam Road,primary,1.111,77.106473,28.57812,,,,,,0,,,0
dwarka-palam-road_47290491_1,Dwarka-Palam Road,Dwarka-Palam Road,primary,0.764,77.09917,28.580237,,,,,,0,,,0
dwarka-palam-road_47290494_0,Dwarka-Palam Road,Dwarka-Palam Road,primary,1.027,77.101402,28.579732,,,,,,0,,,0
dwarka-palam-road_47290494_1,Dwarka-Palam Road,Dwarka-Palam Road,primary,0.849,77.108465,28.577574,,,,1,1,0,,,1
yakshini-chowk-underpass_47290501_0,Yakshini Chowk Underpass,Yakshini Chowk Underpass,primary,0.34,77.121437,28.5719,,,,,,2,0,0.0,1
dwarka-flyover_59035939_0,Dwarka Flyover,Dwarka Flyover,primary,0.123,77.078074,28.593264,,,,,,8,1,0.125,1
auchandi-border-road_60882614_0,Auchandi Border Road,Auchandi Border Road,primary,0.902,77.032963,28.801928,,,,,,0,,,0
bawana-road_60882632_0,Bawana Road,Bawana Road,primary,0.271,77.035082,28.79886,,,,,,0,,,0
nityanand-marg_70214078_0,Nityanand Marg,Nityanand Marg,primary,0.054,77.227796,28.668938,,,,,,8,0,0.0,1
nityanand-marg_70214098_0,Nityanand Marg,Nityanand Marg,primary,0.917,77.21936,28.666884,,,,,,0,,,0
mahatma-gandhi-marg_70214104_0,Mahatma Gandhi Marg,Ring Road,trunk,0.211,77.234366,28.666301,,,,,,8,1,0.125,1
mahatma-gandhi-marg_70220642_0,Mahatma Gandhi Marg,Ring Road,trunk,1.153,77.248914,28.61952,,,,,,0,,,0
mahatma-gandhi-marg_70220642_1,Mahatma Gandhi Marg,Ring Road,trunk,0.011,77.250307,28.615156,,,,,,0,,,0
vikas-marg_70220643_0,Vikas Marg,Vikas Marg,primary,0.686,77.283185,28.634214,,,,,,0,,,0
ito-flyover_70220645_0,ITO Flyover,ITO Flyover,trunk,0.273,77.246937,28.627529,,,,,,5,0,0.0,1
ito-flyover_70220647_0,ITO Flyover,ITO Flyover,trunk,0.485,77.24682,28.627533,,,,2,2,4,0,0.0,2
ring-road_70220650_0,Ring Road,Ring Road,trunk,0.362,77.241906,28.660535,,,,,,7,1,0.1429,1
ito-flyover_70220654_0,ITO Flyover,ITO Flyover,trunk,0.026,77.246779,28.631008,,,,1,1,3,1,0.3333,2
vikas-marg_70255387_0,Vikas Marg,Vikas Marg,primary,0.583,77.259349,28.628166,,,,,,0,,,0
vikas-marg_70255388_0,Vikas Marg,Vikas Marg,primary,0.104,77.251081,28.628118,,,,,,3,1,0.3333,1
vikas-marg_70255391_0,Vikas Marg,Vikas Marg,primary,0.054,77.252147,28.628133,,,,,,2,1,0.5,1
vikas-marg_70255398_0,Vikas Marg,Vikas Marg,primary,0.12,77.253378,28.628139,,,,,,0,,,0
vikas-marg_70255407_0,Vikas Marg,Vikas Marg,primary,0.366,77.268146,28.628228,,,,,,0,,,0
mahatma-gandhi-marg_70258948_0,Mahatma Gandhi Marg,Ring Road,trunk,1.119,77.253542,28.60474,,,,,,0,,,0
mahatma-gandhi-marg_70258948_1,Mahatma Gandhi Marg,Ring Road,trunk,1.041,77.249781,28.61636,,,,1,1,0,,,1
mahatma-gandhi-marg_70258948_2,Mahatma Gandhi Marg,Ring Road,trunk,0.646,77.248168,28.621299,,,,1,1,0,,,1
mahatma-gandhi-marg_70258954_0,Mahatma Gandhi Marg,Ring Road,primary,0.488,77.258118,28.590236,,,,,,0,,,0
mahatma-gandhi-marg_70258955_0,Mahatma Gandhi Marg,Ring Road,primary,0.106,77.259628,28.586417,,,,,,0,,,0
nizamuddin-road-flyover_70258957_0,Nizamuddin Road Flyover,Nizamuddin Road Flyover,trunk,0.537,77.256516,28.595761,,,,,,0,,,0
mahatma-gandhi-marg_70258960_0,Mahatma Gandhi Marg,Ring Road,trunk,0.284,77.257021,28.594268,,,,,,0,,,0
mahatma-gandhi-marg_70258963_0,Mahatma Gandhi Marg,Ring Road,primary,0.331,77.257769,28.59243,,,,,,0,,,0
mahatma-gandhi-marg_70258965_0,Mahatma Gandhi Marg,Ring Road,primary,0.485,77.266805,28.579915,,,,,,0,,,0
nizamuddin-railway-station-flyover_70258966_0,Nizamuddin Railway Station Flyover,Nizamuddin Railway Station Flyover,trunk,0.45,77.257853,28.591359,,,,,,0,,,0
dnd-flyway_71435185_0,DND Flyway,DND Flyway,motorway,0.705,77.295889,28.580105,,,,,,0,,,0
dadri-road_71605351_0,Dadri Road,Dadri Road,trunk,0.081,77.299032,28.585575,,,,,,0,,,0
dadri-road_71605370_0,Dadri Road,Dadri Road,trunk,0.062,77.299289,28.585432,,,,,,0,,,0
dadri-road_71605465_0,Dadri Road,Dadri Road,trunk,0.065,77.299685,28.585432,,,,,,0,,,0
delhi-meerut-expressway_72002966_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.172,77.327058,28.63051,,,,,,8,0,0.0,1
delhi-meerut-expressway_72002968_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.136,77.256521,28.598641,,,,,,0,,,0
delhi-meerut-expressway_72002996_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.675,77.321037,28.628426,,,,,,0,,,0
swami-dayanand-marg_76702389_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.01,77.314282,28.636424,,,,,,0,,,0
national-highway-24-bypass-flyover_76702787_0,National Highway 24 Bypass Flyover,National Highway 24 Bypass Flyover,trunk,0.249,77.329796,28.631112,,,,,,8,0,0.0,1
road-number-57_76727403_0,Road Number 57,Road Number 57,primary,0.32,77.310375,28.636091,,,,,,0,,,0
road-number-57_76727472_0,Road Number 57,Road Number 57,primary,0.067,77.314241,28.636421,,,,,,0,,,0
road-number-57_76727604_0,Road Number 57,Road Number 57,primary,0.067,77.313562,28.636294,,,,,,0,,,0
karkari-mor-flyover_76733233_0,Karkari Mor Flyover,Karkari Mor Flyover,primary,0.015,77.301455,28.641048,,,,,,0,,,0
karkari-mor-flyover_76733238_0,Karkari Mor Flyover,Karkari Mor Flyover,primary,0.836,77.299037,28.643754,,,,,,0,,,0
road-number-57_76733280_0,Road Number 57,Road Number 57,primary,1.075,77.291222,28.65636,,,,,,0,,,0
road-number-57_76733280_1,Road Number 57,Road Number 57,primary,1.004,77.284239,28.66542,,,,,,0,,,0
road-number-57_76733280_2,Road Number 57,Road Number 57,primary,0.084,77.280992,28.669267,,,,,,0,,,0
karkari-mor-flyover_76733286_0,Karkari Mor Flyover,Karkari Mor Flyover,primary,0.838,77.298776,28.643933,,,,,,0,,,0
akshardham-flyover_76834865_0,Akshardham Flyover,Akshardham Flyover,trunk,0.292,77.283419,28.613194,,,,,,0,,,0
delhi-meerut-expressway_76834866_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.363,77.258487,28.598786,,,,,,0,,,0
noida-link-road_76834869_0,Noida Link Road,Noida Link Road,trunk,0.302,77.280438,28.617169,,,,,,0,,,0
dadri-road_76834871_0,Dadri Road,Dadri Road,trunk,0.478,77.286051,28.609161,,,,,,0,,,0
delhi-meerut-expressway_76834872_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.794,77.296343,28.620325,,,,,,0,,,0
delhi-meerut-expressway_76834878_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.605,77.265873,28.602442,,,,,,0,,,0
delhi-meerut-expressway_76834883_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.032,77.297783,28.620821,,,,,,0,,,0
delhi-meerut-expressway_76834884_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.633,77.283256,28.613619,,,,,,0,,,0
delhi-meerut-expressway_76834886_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,trunk,0.079,77.267218,28.603292,,,,,,0,,,0
delhi-meerut-expressway_76834891_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.601,77.260437,28.599656,,,,,,0,,,0
delhi-meerut-expressway_76834893_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.03,77.297553,28.620598,,,,,,0,,,0
nh24-bypass_76834894_0,NH24 Bypass,NH24 Bypass,trunk,0.188,77.28162,28.611413,,,,,,0,,,0
delhi-meerut-expressway_76834898_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.27,77.269414,28.604023,,,,,,0,,,0
flyover_76834899_0,Flyover,Flyover,trunk,0.037,77.287497,28.616861,,,,,,0,,,0
flyover_76834904_0,Flyover,Flyover,trunk,0.16,77.28843,28.617283,,,,,,0,,,0
delhi-meerut-expressway_76834905_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.036,77.287691,28.617267,,,,,,0,,,0
akshardham-flyover_76834906_0,Akshardham Flyover,Akshardham Flyover,trunk,0.442,77.282468,28.614097,,,,,,0,,,0
delhi-meerut-expressway_76834907_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,trunk,0.134,77.259376,28.599798,,,,,,0,,,0
delhi-meerut-expressway_76834908_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,trunk,0.599,77.265603,28.602602,,,,,,0,,,0
delhi-meerut-expressway_76834909_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.833,77.306726,28.623818,,,,,,0,,,0
delhi-meerut-expressway_76842646_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.025,77.309028,28.624623,,,,,,0,,,0
delhi-meerut-expressway_76842647_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.032,77.308832,28.624403,,,,,,0,,,0
delhi-meerut-expressway_76842648_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.832,77.3068,28.623686,,,,,,0,,,0
delhi-meerut-expressway_76842649_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.662,77.314187,28.626294,,,,,,0,,,0
swami-dayanand-marg_76849181_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.439,77.304984,28.637152,,,,,,0,,,0
dnd-flyway_76849195_0,DND Flyway,DND Flyway,motorway,0.594,77.292249,28.578917,,,,,,0,,,0
swami-dayanand-marg_76849232_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.047,77.302363,28.640005,,,,,,0,,,0
swami-dayanand-marg_76849269_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.049,77.301994,28.640283,,,,,,0,,,0
dnd-flyway_76849306_0,DND Flyway,DND Flyway,motorway,0.594,77.286867,28.576452,,,,1,1,0,,,1
swami-dayanand-marg_76849332_0,Swami Dayanand Marg,Swami Dayanand Marg,primary,0.033,77.301791,28.640523,,,,,,0,,,0
dnd-flyway_76849415_0,DND Flyway,DND Flyway,motorway,0.718,77.296267,28.580313,,,,,,0,,,0
delhi-meerut-expressway_76849496_0,Delhi - Meerut Expressway,Delhi - Meerut Expressway,motorway,0.316,77.317861,28.627519,,,,,,0,,,0
unnamed_77004692_0,unnamed,unnamed,trunk,0.138,77.28844,28.602712,,,,,,0,,,0
unnamed_77004708_0,unnamed,unnamed,trunk,0.132,77.288202,28.602381,,,,,,0,,,0
jangpura-road-flyover_77015779_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.135,77.253265,28.57917,,,,,,8,0,0.0,1
jangpura-road-flyover_77015802_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.026,77.252611,28.57991,,,,,,8,2,0.25,1
jangpura-road-flyover_77015815_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.141,77.251618,28.582133,,,,,,8,0,0.0,1
jangpura-road-flyover_77015834_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.027,77.252839,28.579744,,,,,,8,0,0.0,1
mathura-road_77339655_0,Mathura Road,Mathura Road,primary,0.495,77.250444,28.583903,,,,,,8,1,0.125,1
mathura-road_77339656_0,Mathura Road,Mathura Road,primary,0.766,77.246071,28.589747,,,,1,1,7,0,0.0,2
mathura-road_77339657_0,Mathura Road,Mathura Road,primary,0.079,77.247643,28.587031,,,,,,8,0,0.0,1
mathura-road_77339658_0,Mathura Road,Mathura Road,primary,0.078,77.248259,28.586482,,,,,,8,0,0.0,1
jangpura-road-flyover_77349457_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.072,77.254386,28.577516,,,,,,8,1,0.125,1
mahatma-gandhi-marg_77349469_0,Mahatma Gandhi Marg,Ring Road,primary,0.31,77.26622,28.581458,,,,,,0,,,0
modi-mill-flyover_77349473_0,Modi Mill Flyover,Modi Mill Flyover,primary,0.193,77.267794,28.556072,,,,,,0,,,0
jangpura-road-flyover_77349475_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.07,77.254799,28.57714,,,,,,8,1,0.125,1
mahatma-gandhi-marg_77349483_0,Mahatma Gandhi Marg,Ring Road,primary,0.118,77.263174,28.583404,,,,,,0,,,0
outer-ring-road_77349484_0,Outer Ring Road,Outer Ring Road,primary,0.374,77.265427,28.554398,,,,,,7,0,0.0,1
mathura-road_77349488_0,Mathura Road,Mathura Road,primary,0.273,77.257522,28.573676,,,,,,8,0,0.0,1
mahatma-gandhi-marg_77349489_0,Mahatma Gandhi Marg,Ring Road,primary,0.559,77.26011,28.585463,,,,,,0,,,0
mahatma-gandhi-marg_77349510_0,Mahatma Gandhi Marg,Ring Road,primary,0.118,77.264329,28.582909,,,,,,0,,,0
jangpura-road-flyover_77349531_0,Jangpura Road Flyover,Jangpura Road Flyover,primary,0.073,77.254187,28.577784,,,,,,8,3,0.375,1
outer-ring-road_77355797_0,Outer Ring Road,Outer Ring Road,primary,0.176,77.260734,28.549058,1,8,3,,,8,1,0.125,2
kalkaji-flyover_77355798_0,Kalkaji Flyover,Kalkaji Flyover,primary,0.052,77.259878,28.548708,,,,,,8,1,0.125,1
kalkaji-flyover_77355803_0,Kalkaji Flyover,Kalkaji Flyover,primary,0.515,77.263154,28.54971,,,,,,8,1,0.125,1
unnamed_77363921_0,unnamed,unnamed,primary,0.072,77.134337,28.570377,,,,,,8,0,0.0,1
khelgaon-flyover_77363924_0,Khelgaon Flyover,Khelgaon Flyover,primary,0.513,77.209291,28.543491,,,,,,8,3,0.375,1
outer-ring-road_77363925_0,Outer Ring Road,Outer Ring Road,primary,0.434,77.244948,28.543886,,,,,,0,,,0
