segment_id,n_raw,n_kept
nh248bb_1283639345_0,16,4
naraina-flyover_1285853439_0,25,0
naraina-flyover_1285853440_0,25,0
mahatma-gandhi-marg_1285857335_0,99,8
mahatma-gandhi-marg_1285857337_0,85,8
mahatma-gandhi-marg_1285857338_0,64,8
mahatma-gandhi-marg_1285857339_0,91,8
urban-extension-road-ii_1286326480_0,0,0
dadri-road_1287333067_0,0,0
shivaji-marg_1288042210_0,0,0
dwarka-expressway_1288469171_0,85,7
dwarka-expressway_1288469172_0,83,5
dwarka-expressway_1288469173_0,95,5
dwarka-expressway_1288469174_0,85,3
dwarka-expressway_1288469175_0,96,4
urban-extension-road-ii_1288469182_0,100,7
grand-trunk-road_1296341842_0,0,0
nizamuddin-railway-station-flyover_1297654553_0,0,0
nizamuddin-railway-station-flyover_1297654554_0,0,0
nizamuddin-railway-station-flyover_1297654555_0,0,0
nh344p_1298054174_0,0,0
nh344p_1298054174_1,0,0
nh344p_1298054174_2,0,0
nh344p_1298054175_0,0,0
nh344p_1298054176_0,0,0
nh344p_1298054176_1,0,0
nh344p_1298054176_2,0,0
nh344p_1298054177_0,0,0
nh344p_1298054178_0,0,0
nh344p_1298054179_0,0,0
nh344p_1298054180_0,0,0
nh344p_1298054181_0,0,0
nh344p_1298054182_0,0,0
nh344p_1298054184_0,0,0
nh344p_1298054186_0,0,0
nh344p_1298054187_0,0,0
nh344p_1298054188_0,0,0
nh344p_1298054189_0,0,0
nh344p_1298056350_0,0,0
nh344p_1298056351_0,0,0
nh344p_1298056352_0,0,0
nh344p_1298056353_0,0,0
unnamed_1298974606_0,0,0
unnamed_1306079032_0,0,0
unnamed_1306079033_0,0,0
unnamed_1306079034_0,0,0
dwarka-expressway_1309546294_0,90,8
gt-road_1310466272_0,67,4
grand-trunk-road_1311977376_0,0,0
mayur-vihar-flyover_1311984903_0,0,0
mayur-vihar-flyover_1311984904_0,0,0
dadri-road_1311986233_0,0,0
akshardham-flyover_1311987470_0,0,0
akshardham-flyover_1311987471_0,0,0
akshardham-flyover_1311987472_0,0,0
delhi-loni-road-flyover_1311994917_0,0,0
delhi-loni-road-flyover_1311994918_0,0,0
nand-nagari-flyover_1311996406_0,0,0
nand-nagari-flyover_1311996407_0,0,0
nand-nagari-flyover_1311996408_0,0,0
burari-flyover_1311999549_0,0,0
burari-flyover_1311999550_0,0,0
shahdara-flyover_1312001709_0,0,0
shahdara-flyover_1312001710_0,0,0
shahdara-flyover_1312001711_0,0,0
shahdara-flyover_1312001712_0,0,0
shahdara-flyover_1312001713_0,0,0
shahdara-flyover_1312001714_0,0,0
shahdara-flyover_1312001715_0,0,0
shahdara-flyover_1312001716_0,0,0
shahdara-flyover_1312001717_0,0,0
doctor-kb-hedgewar-marg_1312003261_0,0,0
doctor-kb-hedgewar-marg_1312003262_0,0,0
doctor-kb-hedgewar-marg_1312003263_0,0,0
doctor-kb-hedgewar-marg_1312003264_0,0,0
doctor-kb-hedgewar-marg_1312003265_0,0,0
doctor-kb-hedgewar-marg_1312003266_0,0,0
mahatma-gandhi-marg_1312009498_0,62,8
raja-garden-flyover_1312009499_0,72,8
bhalswa-flyover_1312010662_0,0,0
bhalswa-flyover_1312010663_0,0,0
bhalswa-flyover_1312010664_0,0,0
bhalswa-flyover_1312010665_0,0,0
bhalswa-flyover_1312010666_0,0,0
bhalswa-flyover_1312010667_0,0,0
shaheed-captain-vikram-batra-flyover_1312019470_0,0,0
shaheed-captain-vikram-batra-flyover_1312019471_0,0,0
rao-tula-ram-flyover_1312159374_0,0,0
rao-tula-ram-flyover_1312159375_0,0,0
rao-tula-ram-flyover_1312159376_0,0,0
munirka-flyover_1312162611_0,24,1
munirka-flyover_1312162612_0,24,1
munirka-flyover_1312162613_0,12,1
munirka-flyover_1312162614_0,0,0
iit-flyover_1312165813_0,95,8
iit-flyover_1312165814_0,100,8
iit-flyover_1312165815_0,93,8
iit-flyover_1312165816_0,92,8
iit-flyover_1312168631_0,72,6
iit-flyover_1312168632_0,56,3
iit-flyover_1312168633_0,86,7
savitri-flyover_1312193813_0,0,0
nehru-place-flyover_1312196604_0,8,0
nehru-place-flyover_1312196605_0,5,0
grand-trunk-road_1312217828_0,0,0
grand-trunk-road_1312217829_0,0,0
moti-bagh-flyover_1312224221_0,0,0
bikaji-cama-place-flyover_1312228805_0,94,8
bikaji-cama-place-flyover_1312228806_0,97,8
doctor-kb-hedgewar-marg_1312751834_0,0,0
rani-jhansi-flyover_1312778058_0,0,0
zakhira-flyover_1312789634_0,0,0
zakhira-flyover_1312789635_0,0,0
dabri-dwarka-road_1312797281_0,0,0
pankha-road_1312798277_0,0,0
pankha-road_1312798278_0,0,0
pankha-road_1312798279_0,0,0
pankha-road_1312798280_0,0,0
cariappa-marg_1312801229_0,0,0
cariappa-marg_1312801230_0,0,0
jangpura-road-flyover_1312806545_0,100,0
jangpura-road-flyover_1312806546_0,100,0
jangpura-road-flyover_1312806547_0,100,5
jangpura-road-flyover_1312806548_0,100,0
jangpura-road-flyover_1312807952_0,100,0
nangloi-flyover_1312960083_0,0,0
nangloi-flyover_1312960084_0,0,0
nangloi-flyover_1312960085_0,0,0
nangloi-flyover_1312960086_0,0,0
mangolpuri-flyover_1312961865_0,0,0
mangolpuri-flyover_1312961866_0,0,0
outer-ring-road_1312961867_0,0,0
mangolpuri-flyover_1312961868_0,0,0
mangolpuri-flyover_1312961869_0,0,0
mangolpuri-flyover_1312961870_0,0,0
mangolpuri-flyover_1312961871_0,0,0
mangolpuri-flyover_1312962759_0,0,0
mangolpuri-flyover_1312962760_0,0,0
mangolpuri-flyover_1312962761_0,0,0
mahatma-gandhi-marg_1312963613_0,0,0
club-road-flyover_1312963615_0,0,0
club-road-flyover_1312963616_0,0,0
unnamed_1312963617_0,0,0
mahatma-gandhi-marg_1312965347_0,0,0
shri-hans-maharaj-flyover_1312965348_0,0,0
shri-hans-maharaj-flyover_1312965349_0,0,0
mahatma-gandhi-road_1312965350_0,0,0
mahatma-gandhi-road_1312965351_0,0,0
shri-hans-maharaj-flyover_1312965352_0,0,0
shri-hans-maharaj-flyover_1312965353_0,0,0
moti-nagar-flyover_1312965354_0,0,0
moti-nagar-flyover_1312965355_0,0,0
mahipalpur-flyover_1312967329_0,93,8
mahipalpur-flyover_1312967331_0,99,8
mahipalpur-flyover_1312967332_0,100,8
mahipalpur-flyover_1312967333_0,100,8
ch-brahm-prakash-flyover_1312967344_0,0,0
ch-brahm-prakash-flyover_1312967345_0,0,0
ch-brahm-prakash-flyover_1312967346_0,0,0
ch-brahm-prakash-flyover_1312967347_0,0,0
prembari-underpass_1312976993_0,0,0
mahatma-gandhi-road_1312976994_0,0,0
mahatma-gandhi-road_1312979606_0,0,0
mahatma-gandhi-road_1312979607_0,0,0
mahatma-gandhi-road_1312979608_0,0,0
shalimar-bagh-flyover_1312979609_0,0,0
azadpur-flyover_1312979610_0,0,0
dwarka-flyover_1312985841_0,0,0
dwarka-flyover_1312985842_0,0,0
dwarka-flyover_1312985843_0,0,0
dwarka-flyover_1312985844_0,0,0
pankha-road-flyover_1312986718_0,0,0
pankha-road-flyover_1312986719_0,0,0
flyover_1312987915_0,0,0
flyover_1312995763_0,0,0
flyover_1312995764_0,0,0
flyover_1312995765_0,0,0
flyover_1312995766_0,0,0
flyover_1312995767_0,0,0
flyover_1312995768_0,0,0
national-highway-24-bypass_1312995769_0,0,0
flyover_1312995770_0,0,0
flyover_1312995771_0,0,0
flyover_1312995772_0,0,0
karkari-mor-flyover_1313002299_0,0,0
swami-dayanand-marg_1313004537_0,0,0
swami-dayanand-marg_1313004538_0,0,0
shastri-park-flyover_1313008743_0,0,0
shastri-park-flyover_1313008744_0,0,0
shastri-park-flyover_1313008745_0,0,0
shastri-park-flyover_1313008746_0,0,0
okhla-estate-marg-flyover_1313011684_0,0,0
okhla-estate-marg-flyover_1313011685_0,4,1
okhla-estate-marg-flyover_1313011686_0,9,1
mathura-road_1313016353_0,27,0
mathura-road_1313016354_0,24,0
lajpat-nagar-flyover_1313027075_0,86,8
lajpat-nagar-flyover_1313027076_0,61,0
ashram-railway-flyover_1313030094_0,89,0
mahatma-gandhi-marg_1313030095_0,72,0
hanuman-mandir-flyover_1313200454_0,100,8
hanuman-mandir-flyover_1313200455_0,85,8
ring-road_1313200457_0,100,8
hanuman-mandir-flyover_1313200461_0,100,7
outer-ring-road_1313220166_0,83,5
modi-mill-flyover_1313220167_0,65,3
modi-mill-flyover_1313220169_0,68,2
barapullah-road-flyover_1313239604_0,0,0
delhi-dehradun-expressway_1313244704_0,0,0
delhi-dehradun-expressway_1313244705_0,0,0
flyover_1313444176_0,0,0
flyover_1313444177_0,0,0
flyover_1313444178_0,0,0
flyover_1313444179_0,0,0
ito-flyover_1313447924_0,78,2
ito-flyover_1313447925_0,78,2
ito-flyover_1313447927_0,78,2
ito-flyover_1313447929_0,78,2
ito-flyover_1313447930_0,78,2
sachivalaya-road-flyover_1313450495_0,0,0
sachivalaya-road-flyover_1313450497_0,78,2
ring-road_1313450498_0,0,0
sachivalaya-road-flyover_1313450499_0,0,0
nizamuddin-railway-station-flyover_1313455080_0,0,0
nizamuddin-railway-station-flyover_1313455081_0,0,0
nizamuddin-road-flyover_1313465446_0,0,0
aiims-flyover_1313474874_0,0,0
azadpur-flyover_1313664396_0,0,0
azadpur-flyover_1313664397_0,0,0
mahatma-gandhi-road_1313664398_0,0,0
national-highway-24-bypass_1314351466_0,23,3
national-highway-24-bypass-flyover_1314351467_0,47,7
national-highway-24-bypass_1314555664_0,0,0
national-highway-24-bypass-flyover_1314555665_0,0,0
dnd-kmp-expressway_1320128440_0,0,0
unnamed_1321789351_0,100,8
dwarka-expressway_1321798283_0,89,2
bharthal-railway-underpass_1323821132_0,91,8
bharthal-railway-underpass_1323821133_0,87,7
bharthal-railway-underpass_1323821134_0,78,4
bharthal-railway-underpass_1323821135_0,74,5
yakshini-chowk-underpass_1323824517_0,2,0
yakshini-chowk-underpass_1323825051_0,0,0
dwarka-palam-road_1323825053_0,0,0
yakshini-chowk-underpass_1323825055_0,0,0
badarpur-railway-underpass_1323825546_0,86,0
mehrauli-badarpur-road_1323825547_0,86,0
bhera-enclave-underpass_1324030078_0,0,0
bhera-enclave-underpass_1324030079_0,0,0
bhera-enclave-underpass_1324030080_0,0,0
bhera-enclave-underpass_1324030081_0,0,0
panjabi-bagh-underpass_1324031031_0,0,0
panjabi-bagh-underpass_1324031032_0,0,0
mahatma-gandhi-road_1324032742_0,0,0
prembari-underpass_1324032743_0,0,0
prembari-underpass_1324032744_0,0,0
outer-ring-road-underpass_1324033141_0,0,0
outer-ring-road-underpass_1324033142_0,0,0
outer-ring-road-underpass_1324033143_0,0,0
outer-ring-road_1324033144_0,0,0
mahatma-gandhi-marg_1324343885_0,100,6
mahatma-gandhi-marg_1324343886_0,100,8
unnamed_1324615022_0,71,3
unnamed_1327597544_0,0,0
unnamed_1334964175_0,0,0
unnamed_1334964176_0,0,0
unnamed_1334964177_0,0,0
unnamed_1334964178_0,0,0
unnamed_1334964179_0,0,0
unnamed_1334964180_0,0,0
unnamed_1334969632_0,0,0
unnamed_1334969633_0,0,0
outer-ring-road_1339101397_0,0,0
outer-ring-road_1339101397_1,0,0
unnamed_1341418196_0,100,8
grand-trunk-road_1341789496_0,0,0
unnamed_1342093258_0,0,0
unnamed_1342093263_0,0,0
unnamed_1342093264_0,0,0
unnamed_1342093265_0,0,0
unnamed_1342093266_0,0,0
unnamed_1342093267_0,0,0
unnamed_1342093268_0,0,0
unnamed_1342093269_0,0,0
unnamed_1342093272_0,0,0
dnd-kmp-expressway_1342384148_0,0,0
dnd-kmp-expressway_1342384148_1,0,0
dnd-kmp-expressway_1342384149_0,0,0
dnd-kmp-expressway_1342384151_0,0,0
dnd-kmp-expressway_1342384152_0,0,0
dnd-kmp-expressway_1342384152_1,0,0
dnd-kmp-expressway_1342384153_0,0,0
dnd-kmp-expressway_1342384153_1,0,0
dnd-kmp-expressway_1342384154_0,0,0
dnd-kmp-expressway_1342384155_0,0,0
dnd-kmp-expressway_1342384156_0,0,0
dnd-kmp-expressway_1342384157_0,0,0
outer-ring-road_1353561170_0,0,0
urban-extension-road-ii_1353593171_0,49,8
urban-extension-road-ii_1353593172_0,0,0
urban-extension-road-ii_1353593173_0,0,0
urban-extension-road-ii_1353593174_0,49,3
urban-extension-road-ii_1353593175_0,0,0
urban-extension-road-ii_1353604995_0,0,0
urban-extension-road-ii_1353604996_0,0,0
urban-extension-road-ii_1353604997_0,0,0
urban-extension-road-ii_1353604998_0,0,0
urban-extension-road-ii_1353605000_0,0,0
urban-extension-road-ii_1353605000_1,0,0
urban-extension-road-ii_1353605002_0,0,0
urban-extension-road-ii_1353605002_1,0,0
urban-extension-road-ii_1353605002_2,0,0
urban-extension-road-ii_1353607104_0,0,0
urban-extension-road-ii_1353607105_0,0,0
urban-extension-road-ii_1353607107_0,0,0
urban-extension-road-ii_1353607108_0,0,0
urban-extension-road-ii_1353607109_0,0,0
urban-extension-road-ii_1353607110_0,0,0
urban-extension-road-ii_1353607111_0,0,0
urban-extension-road-ii_1353607114_0,0,0
dwarka-expressway_1362479091_0,89,8
dnd-kmp-expressway_1368621352_0,0,0
shivaji-marg_1368958808_0,0,0
outer-ring-road_1368958811_0,0,0
mahatma-gandhi-marg_1370266035_0,0,0
mahatma-gandhi-marg_1370266053_0,0,0
mahatma-gandhi-marg_1370266056_0,0,0
mahatma-gandhi-marg_1370266059_0,0,0
rd-no-224_1376114331_0,100,8
road-number-201_1376114332_0,100,8
rd-no-224_1376114333_0,100,8
road-number-201_1376114334_0,100,8
delhi-dehradun-expressway_1377960801_0,0,0
delhi-dehradun-expressway_1377960802_0,0,0
unnamed_1380592285_0,0,0
northern-access-rd_1380592286_0,55,4
unnamed_1380592287_0,8,1
unnamed_1388971161_0,0,0
unnamed_1388973367_0,0,0
mahatma-gandhi-marg_1390014176_0,0,0
mahatma-gandhi-marg_1390014178_0,0,0
cariappa-marg_1391746433_0,0,0
pankha-road_1391746434_0,0,0
mehrauli-badarpur-road_1391873333_0,0,0
mehrauli-badarpur-road_1391873334_0,0,0
vikas-marg_1392323359_0,0,0
gt-road_1392411911_0,0,0
unnamed_1394097510_0,100,6
unnamed_1394097511_0,100,8
unnamed_1394097512_0,100,7
najafgarh-nangloi-road_1394134937_0,0,0
unnamed_1413413914_0,0,0
sham-nath-marg_1413413915_0,0,0
sham-nath-marg_1413413915_1,0,0
unnamed_1413413916_0,0,0
mahatma-gandhi-road_1413413917_0,0,0
nh9_1413464707_0,0,0
nh9_1413464708_0,0,0
nh9_1413464709_0,0,0
nh9_1413464710_0,0,0
bawana-road_1417138629_0,0,0
delhi-road_1417138632_0,0,0
delhi-road_1417138632_1,0,0
mahatma-gandhi-marg_1420874849_0,0,0
club-road-flyover_1420874850_0,0,0
mahatma-gandhi-marg_1420874851_0,0,0
mahatma-gandhi-marg_1420874852_0,0,0
mahatma-gandhi-marg_1420874854_0,0,0
mahatma-gandhi-marg_1420874855_0,0,0
mahatma-gandhi-marg_1420874856_0,0,0
abdul-gaffar-khan-marg_1421988795_0,81,8
abdul-gaffar-khan-marg_1421988797_0,100,7
abdul-gaffar-khan-marg_1421988799_0,100,8
ring-road_1425536278_0,0,0
dwarka-expressway_1425773037_0,0,0
dwarka-expressway_1425773038_0,0,0
nelson-mandela-marg_1425985949_0,0,0
abdul-gaffar-khan-marg_1425985950_0,0,0
unnamed_1426814345_0,0,0
unnamed_1426814347_0,0,0
nh344m_1427682171_0,0,0
nh344m_1427682172_0,0,0
nh344m_1427682173_0,0,0
urban-extension-road-ii_1427682180_0,0,0
urban-extension-road-ii_1427682181_0,0,0
urban-extension-road-ii_1427682197_0,0,0
urban-extension-road-ii_1427682198_0,0,0
unnamed_1427682203_0,0,0
unnamed_1427682204_0,0,0
grand-trunk-road_1427682222_0,0,0
urban-extension-road-ii_1427894414_0,0,0
urban-extension-road-ii_1427894415_0,0,0
urban-extension-road-ii_1427894416_0,0,0
urban-extension-road-ii_1427894417_0,0,0
urban-extension-road-ii_1427894420_0,0,0
urban-extension-road-ii_1427894421_0,0,0
urban-extension-road-ii_1427894428_0,0,0
urban-extension-road-ii_1427894429_0,0,0
urban-extension-road-ii_1427894450_0,0,0
urban-extension-road-ii_1427894451_0,0,0
urban-extension-road-ii_1427894452_0,0,0
urban-extension-road-ii_1427894453_0,0,0
dabri-palam-road_1428919899_0,99,8
new-rohtak-road_1429564104_0,0,0
nh248bb_1429639987_0,0,0
nh248bb_1429639987_1,0,0
nh344p_1430144222_0,0,0
nh344p_1430144223_0,0,0
nh344p_1430144224_0,0,0
nh344p_1430144226_0,0,0
nh344p_1430144227_0,0,0
nh344p_1430144228_0,0,0
urban-extension-road-ii_1430348113_0,0,0
urban-extension-road-ii_1430348114_0,0,0
urban-extension-road-ii_1430348115_0,0,0
urban-extension-road-ii_1430348116_0,0,0
urban-extension-road-ii_1430348118_0,0,0
urban-extension-road-ii_1430348119_0,0,0
urban-extension-road-ii_1430348131_0,0,0
urban-extension-road-ii_1430348132_0,0,0
urban-extension-road-ii_1430348133_0,0,0
urban-extension-road-ii_1430348134_0,0,0
urban-extension-road-ii_1430348134_1,0,0
urban-extension-road-ii_1430348140_0,0,0
urban-extension-road-ii_1430348141_0,0,0
urban-extension-road-ii_1430348142_0,0,0
urban-extension-road-ii_1430348143_0,0,0
urban-extension-road-ii_1430348144_0,0,0
urban-extension-road-ii_1430348145_0,0,0
urban-extension-road-ii_1430348146_0,0,0
urban-extension-road-ii_1430348147_0,0,0
unnamed_1430348155_0,0,0
unnamed_1430348155_1,0,0
unnamed_1430348155_2,0,0
unnamed_1430348155_3,0,0
unnamed_1430348155_4,0,0
urban-extension-road-ii_1430348157_0,0,0
urban-extension-road-ii_1430348158_0,0,0
urban-extension-road-ii_1430348159_0,0,0
urban-extension-road-ii_1430348160_0,0,0
unnamed_1430348162_0,0,0
unnamed_1430348162_1,0,0
unnamed_1430348162_2,0,0
unnamed_1430348162_3,0,0
unnamed_1430348162_4,0,0
unnamed_1430444830_0,66,2
urban-extension-road-ii_1430444831_0,93,3
urban-extension-road-ii_1430444832_0,84,1
urban-extension-road-ii_1430444833_0,90,4
dwarka-expressway_1430449911_0,87,0
dwarka-expressway_1430449912_0,69,0
dwarka-expressway_1430449913_0,96,2
dwarka-expressway_1430449914_0,84,1
outer-ring-road_1430858193_0,0,0
outer-ring-road_1430858195_0,0,0
nh248bb_1431236195_0,27,5
nh248bb_1431236196_0,24,3
nh248bb_1431236197_0,0,0
nh248bb_1431236197_1,0,0
nh248bb_1431236197_2,0,0
nh248bb_1431236197_3,63,0
nh248bb_1431236201_0,70,5
nh248bb_1431236202_0,24,2
nh248bb_1431236203_0,16,0
nh248bb_1431236203_1,0,0
nh248bb_1431236203_2,0,0
urban-extension-road-ii_1442768144_0,0,0
urban-extension-road-ii_1442768145_0,0,0
urban-extension-road-ii_1442768146_0,0,0
urban-extension-road-ii_1442768147_0,0,0
outer-ring-road_1446379669_0,0,0
unnamed_1448200085_0,82,8
unnamed_1448200086_0,100,8
nh248bb_1448200087_0,16,0
mehrauli-badarpur-road_1449595802_0,0,0
nand-nagari-flyover_1451596861_0,0,0
nand-nagari-flyover_1451596862_0,0,0
mangolpuri-flyover_1451876795_0,0,0
mangolpuri-flyover_1451876796_0,0,0
masoodpur-flyover_1451891902_0,0,0
masoodpur-flyover_1451891903_0,0,0
jangpura-road-flyover_1451897494_0,100,6
aiims-flyover_1451903122_0,0,0
barapullah-road-flyover_1451905213_0,0,0
barapullah-road-flyover_1451905214_0,0,0
unnamed_1451905215_0,0,0
delhi-dehradun-expressway_1452258071_0,0,0
delhi-dehradun-expressway_1452258072_0,0,0
delhi-dehradun-expressway_1452258073_0,0,0
mayur-vihar-flyover_1452261802_0,0,0
mayur-vihar-flyover_1452261803_0,0,0
shalimar-bagh-flyover_1452264331_0,0,0
shalimar-bagh-flyover_1452264332_0,0,0
club-road-flyover_1452265090_0,68,7
club-road-flyover_1452265091_0,62,7
mahatma-gandhi-marg_1452266223_0,0,0
shri-hans-maharaj-flyover_1452266225_0,0,0
shri-hans-maharaj-flyover_1452266226_0,0,0
delhi-dehradun-expressway_1452587944_0,0,0
delhi-dehradun-expressway_1452587945_0,0,0
mahatma-gandhi-marg_1457651694_0,0,0
rohtak-road_1463747346_0,0,0
new-rohtak-road_1463747348_0,0,0
punjabi-bagh-chowk_1464182202_0,0,0
delhi-dehradun-expressway_1466629067_0,0,0
delhi-dehradun-expressway_1467506920_0,0,0
delhi-dehradun-expressway_1467506921_0,0,0
delhi-dehradun-expressway_1467508094_0,0,0
delhi-dehradun-expressway_1467508095_0,0,0
delhi-dehradun-expressway_1467509128_0,0,0
delhi-dehradun-expressway_1467509128_1,0,0
delhi-dehradun-expressway_1467509128_2,0,0
delhi-dehradun-expressway_1467509128_3,0,0
mahatma-gandhi-marg_1468679445_0,0,0
jagdish-anand-chowk_1468679446_0,0,0
jagdish-anand-chowk_1468679448_0,0,0
rohtak-road_1472579830_0,0,0
rampura-more_1472579831_0,0,0
rampura-more_1472579833_0,0,0
vikas-marg_1474862452_0,0,0
vikas-marg_1474862453_0,0,0
outer-ring-road_1476642847_0,0,0
outer-ring-road_1476642848_0,0,0
outer-ring-road_1476642849_0,0,0
cariappa-marg_1490425989_0,0,0
cariappa-marg_1490425991_0,0,0
cariappa-marg_1490425991_1,0,0
kirby-place-junction_1490425993_0,0,0
mahatma-gandhi-marg_1491586818_0,0,0
mahatma-gandhi-marg_1491586823_0,0,0
rohtak-road_1492081914_0,0,0
outer-ring-road_1492081915_0,0,0
delhi-dehradun-expressway_1494541911_0,0,0
delhi-dehradun-expressway_1494541912_0,0,0
delhi-dehradun-expressway_1494541919_0,0,0
delhi-dehradun-expressway_1494541920_0,0,0
nityanand-marg_1495181983_0,100,8
mahatma-gandhi-marg_1495181987_0,0,0
mahatma-gandhi-marg_1495181988_0,0,0
mahatma-gandhi-marg_1495181989_0,0,0
delhi-dehradun-expressway_1498113419_0,0,0
delhi-dehradun-expressway_1498113419_1,0,0
delhi-dehradun-expressway_1498113420_0,0,0
delhi-dehradun-expressway_1498113421_0,0,0
delhi-dehradun-expressway_1498113422_0,0,0
delhi-dehradun-expressway_1498113423_0,0,0
delhi-dehradun-expressway_1498113424_0,0,0
delhi-dehradun-expressway_1498113426_0,0,0
delhi-dehradun-expressway_1498113426_1,0,0
delhi-dehradun-expressway_1498113427_0,0,0
delhi-dehradun-expressway_1498113428_0,0,0
delhi-dehradun-expressway_1498119433_0,0,0
delhi-dehradun-expressway_1498119435_0,0,0
delhi-dehradun-expressway_1498119436_0,0,0
delhi-dehradun-expressway_1498119437_0,0,0
delhi-dehradun-expressway_1498119439_0,0,0
delhi-dehradun-expressway_1498119441_0,0,0
delhi-dehradun-expressway_1498119443_0,0,0
delhi-dehradun-expressway_1498120515_0,0,0
delhi-dehradun-expressway_1499142539_0,0,0
delhi-dehradun-expressway_1499142540_0,0,0
mahatma-gandhi-marg_1499142541_0,100,8
mahatma-gandhi-marg_1499142542_0,75,7
punjabi-bagh-chowk_1499142545_0,0,0
punjabi-bagh-chowk_1499142546_0,0,0
najafgarh-nangloi-road_1501688525_0,0,0
najafgarh-nangloi-road_1501688526_0,0,0
najafgarh-nangloi-road_1501688527_0,0,0
mahatma-gandhi-marg_1503404147_0,0,0
mahatma-gandhi-marg_1503404148_0,0,0
mahatma-gandhi-marg_1503406153_0,0,0
mahatma-gandhi-marg_1503406153_1,0,0
mahatma-gandhi-marg_1503406154_0,0,0
mahatma-gandhi-marg_1503406155_0,0,0
mahatma-gandhi-marg_1503406156_0,0,0
mahatma-gandhi-marg_1503406156_1,0,0
delhi-gurugram-expressway_1508749203_0,0,0
ito-flyover_1510242193_0,78,2
unnamed_1510261609_0,0,0
mahatma-gandhi-road_1510332181_0,0,0
vikas-marg_1532163684_0,0,0
vikas-marg_1532163685_0,0,0
vikas-marg_1532163688_0,0,0
vikas-marg_1532163689_0,0,0
